ID	Tweet	분노	기대	혐오스러운	두려움	기쁨	사랑	낙관론	비관론	슬픔	놀라움	믿음
2017-Ko-11175	@fixindk @RevoltRazor @ dragons1015 남자들은 그런 유형의 언어를 사용하지 않습니다. 성난 것에 대해 저장하십시오 ...	1	0	1	0	0	0	0	0	0	0	0
2017-ko-22035	나는 불의한 것에 화가났다. 그래서 나는 나의 이웃 창문을 부술 것이다. 완벽하게 이해합니다. #CharlotteProtest #terrible	1	0	1	1	0	0	0	0	1	0	0
2017-Ko-11406	Frisco, Tx에서 Future Stars 쇼케이스에서 이번 주말에 모든 Fury-Haney 선수들에게 행운을 빈다. #KGB # G-town	0	1	0	0	1	1	1	0	0	0	0
2017-ko-20515	@USAneedsTRUMP @HillaryClinton @realDonaldTrump 경외심 !!! #cnn 편견을 가지며 사람들에게 돈을 전혀주지 않습니다.	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-41013	그래서 아마도 배고픔과 우울증 및 해리는 이상한 시간과 같습니다.	0	0	1	0	0	0	0	1	1	0	0
2017-ko-40446	@LazyBoiSam 블루스 ... 블루스? 🤔	0	0	0	0	0	0	0	0	0	0	0
2017-Ko-10370	@CBSBigBrother는 Meech와 Bridgette를 다시 가져 오지 않습니다. 누군가 당신을 쳐다 보니 울고 있니? 우, 브리 짓. #bitter	1	0	1	0	0	0	0	0	1	0	0
2017-ko-40681	@ darryella 그것은 칩하지 않으며 그것은 둔 해지지 않습니다. 네일이 성장한 것을 제외하고는 손톱이 전체를 완벽하게 보았습니다.	0	0	0	0	1	0	1	0	0	0	0
2017-ko-30554	@ScotParl에서 오늘 밤 크로 핑 회의에 파티를 열어 라. 그것이 활발한 회의가 될 것으로 의심됩니다.	0	1	0	0	1	0	1	0	0	0	0
2017-Ko-10935	@ TrevorHMoore @paget_old 스코틀랜드에서 우익은 가장 비참한 반 민족 주의자이다. 사회 주의자들은 대부분 호의적이다.	0	0	0	0	0	0	0	0	0	0	0
2017-ko-20965	두려움이 당신이되고 싶어하는 것을 뒤로 잡아 두지 않도록하십시오. 자신의 목표를 향해 당신을 밀어 넣는 힘을 사용하십시오. 더 이상 두려움이없고, 행동 만합니다. #fear	0	0	0	1	0	0	1	0	0	0	0
2017-Ko-30413	건강을 좋게하려면 가볍게 먹고 깊게 숨을 쉬며 적당히 살며 쾌활함을 키우고 삶에 관심을 기울이십시오.	0	0	0	0	1	0	1	0	0	0	0
2017-ko-10409	@RoyEnglish 로열티는 불타고	1	1	1	0	0	0	0	0	0	0	0
2017-Ko-10856	새로운 노래를 사랑해. 나는 너에 대해 생각하지 않을 수 없어.	0	0	0	0	1	1	1	0	0	0	0
2017-Ko-20594	#GADOT는 Williams 및 Ivan Allen Jr Blvd에서 좌회전 신호를 보내주십시오. 이것은 절대적으로 우습다. #ATL 트래픽 #horrible	1	0	1	1	0	0	0	0	0	0	0
2017-ko-30136	간단하게 살 수 있습니다. 큰 꿈. 고맙게 생각해. 사랑을 주다. 웃어 라. - 알 수 없음 # 견적 # 흡인 # 해피	0	0	0	0	1	1	1	0	0	0	0
2017-ko-21864	@ JordanChariton 만약 Dem가 공황 상태에 있지 않다면 나는 무엇이 될지 모르겠다.	0	0	0	1	0	0	0	0	0	0	0
2017-ko-40861	내 2 대 청소년 아들은 차 안에서 그냥 헤어 스타일을 갖기 위해 떠났습니다. 나는 그들이 안전하게 집에 돌아가도록 폭풍우를기도하고있다 !! #TherenceCrutcher	0	1	0	1	0	0	1	0	0	0	0
2017-ko-31075	이 레드 삭스 (Red Sox) 팀은 전성기에 타이거 우즈 (Tiger Woods)와 같습니다.	1	0	1	0	0	0	0	0	1	0	0
2017-Ko-41118	이걸 거기에 넣어 라. 누구든지 다른 사람들의 결정을지지해야합니다. 낙담하지 말아야합니다.	1	0	1	0	0	0	1	0	0	0	0
2017-ko-31051	Iniesta는 여전히 내가 Barca에게서 우상을 숭배하는 한 명의 플레이어입니다. 당신에게 이야기하는 것을 기뻐합니다.	0	0	0	0	1	0	1	0	0	0	0
2017-ko-31440	내기 손자는 그의 첫 번째 생일을 위해 천국에서 즐거운 시간을 보내고 있습니다!	0	0	0	0	1	1	0	0	0	0	0
2017-Ko-10837	Snapchat에서 나를 팔로우하십시오 👻 Carlabtst15 #snapchat #snap	0	1	0	0	0	0	0	0	0	0	0
2017-Ko-11029	경찰 : 애틀란타 랩퍼 Shawty Lo가 불의 자동차 사고로 사망했습니다	0	0	0	0	0	0	0	1	1	0	0
2017-ko-10781	나뭇잎의 색깔이 바뀌고 있습니다. LA의 열풍은 여전히 ​​격노하고 있습니다. 배치로 만든 Lattes. 호박 패치를 방문하십시오. #FallSongs	0	0	0	0	1	0	1	0	0	0	0
2017-ko-30105	북아메리카 대 스웨덴은 내가 지금까지 보았던 가장 짜릿한 하키 다. 맥키 넌 스 장갑은 매끄럽다 #TeamNA # WCH2016	0	0	0	0	1	0	0	0	0	1	0
2017-ko-20230	@MrMalky @ kwr66 얼마나 끔찍한가! 꺼져!	1	0	1	0	0	0	0	1	1	0	0
2017-ko-40327	절대적으로 우리를 위해 쏟아지는 관대함을 믿을 수는 없지만, ID는 내가 닉에게 건강하고 행복하게 가지고있는 모든 것을 제공합니다. #lost	0	0	0	1	1	1	1	0	0	0	1
2017-ko-41102	당신이 당신의 마음에 가까운 사람을 잃을 때 당신도 자신을 잃어 버립니다. 💔 #lost	0	0	0	0	0	0	0	1	1	0	0
2017-ko-30928	때로는 슬퍼하고 마가렛 대처가 죽었다는 것을 기억하고	0	0	0	0	1	0	0	0	1	0	0
2017-Ko-41325	@ skepta는 당신이 우리에게 빠른 투표를하는 어린 빵 부스러기 들임을 확실히합니다. # 멍청한 #skeng #votage	0	1	0	0	1	0	1	0	0	0	0
2017-ko-30505	나는 반짝이는 물 랩의 모든 맛을 정말로 치고있다. 하지만 내게 무슨 일이 일어나는지 알아? 이 절반의 프랑스와 스페인 풍미.	0	0	0	0	1	1	0	0	0	0	0
2017-Ko-21879	신경 쇠약 증세가있는 발목 #floss # GBBO	0	0	0	1	0	0	0	0	1	0	0
2017-Ko-22244	다른 뉴스에서. 다리가 아파요. #running # 5kin26mins #flatfeet	1	0	1	0	0	0	0	0	1	0	0
2017-Ko-30770	Unixware skydrive-cokie 왕성한 정확도 비난 온라인 : HEpHXhO	0	1	1	0	0	0	0	0	0	0	0
2017-Ko-30512	@ Hank_nsno @ RonaldKoeman 응원과 박수로 생각합니다.	0	0	0	0	1	0	0	0	0	0	0
2017-En-22100	#terrorstatepak #pakistan은 (는) 오류 상태입니다.	0	0	0	1	0	0	0	0	0	0	0
2017-ko-40910	내 마음이 과거의 것들에 대한 기억을 영원히 비틀 거리고 있습니다. #longing #loss #shape #form #sadness	0	0	1	0	0	0	0	0	1	0	0
2017-ko-20090	피의 지옥 팸, 진정해. 하지만 무언가를 맹세 할 수는 있었습니까? 털이 방금 카펫을 가로 질렀다. #perilsoflivingalone	1	0	1	1	0	0	0	0	0	1	0
2017-Ko-11351	@ brian5or6 그거 꺼! 내게 필요한 옵션 아래 홈 단추. \ n \ n 혁신이 마음에 들지 않았습니까? #격노. #iphonePhoneHome	1	0	1	0	0	0	0	0	0	0	0
2017-ko-30252	. @ Harry_Styles 나는 당신이 웃을 수있는 무언가없이 하루를 결코 지나길 원하지 않는다. 너는 모든 좋은 것을받을 자격이있다. 나를 따라 오시겠습니까? \ n❤️💛💚💙💜 \ n311,553	0	0	0	0	1	1	1	0	0	0	0
2017-En-41300	잃어버린 모피 가족을 위해 무거운 심장. 맥스와 오지를 기억해. 영원히 친구 🐶😇	0	0	0	0	0	0	0	0	1	0	0
2017-ko-20323	"가장 큰 두려움 #dogs는 당신이 #door # 밖으로 나갈 때 돌아 오지 않을 것 같은 두려움입니다."\ n - # Stanley #Coren	0	0	0	1	0	0	0	0	0	0	0
2017-Ko-21467	@dilancliff @ jackcourtney95 @ ConnorGarnett1 Connor는 잭이 밤에 소녀들을 훔칠 까봐 걱정한다고 말했습니다.	0	1	1	1	0	0	0	1	0	0	0
2017-ko-40675	@ beIIrkes Es, 23/8 심각한	0	0	0	0	0	0	0	0	0	0	0
2017-ko-30115	좋은 밤, 트위터의 세계! 모든 좋은 수면 / 생산적인 기쁜 날을 빌어! :)	0	0	0	0	1	0	1	0	0	0	0
2017-ko-20734	... 같은 연설에서. 그러나 그는 테러에 관한 외국의 손과 자금에 대해 언급했다. 👍 \ n # ProudOfYouPrimeMinister	1	0	1	1	1	0	0	0	0	0	0
2017-Ko-40435	@theflabar 여기 #foggy와 #dark 아침이 있습니다. # 이번에는 #filter입니다. # 조명 목적. :)	0	0	0	0	1	0	1	0	0	0	0
2017-ko-31190	@ pi6ie 낙천주의의 수준까지 달성하고 싶습니다.	0	0	0	0	0	0	1	0	0	0	0
2017-Ko-21975	@ TheFienPrint 그래서 사실 & amp; 잘했다. 그것은 옛날 방식으로 되돌아 보는 것 같습니다. TV에서 로비를 좋아했습니다. 이 모든 영화를 좋아하지 않아!	0	0	1	0	1	0	0	0	1	0	0
2017-ko-40785	나는 삶의 매일 매일 구운 닭고기, 태양 건조 토마토, 아스파 라 거스, 소나무 견과류를 얹은 크림 페스토 파스타를 먹을 수 있습니다.	0	0	0	0	1	1	0	0	0	0	0
2017-ko-30932	Martin Roth가 V & amp; A 신발을 #Brexit의 효과로 남겨 두었습니다 : 밝고 재능있는 외국인들이 환영받지 못하고 영국을 떠났습니다. c4news	1	0	1	0	1	0	0	0	1	0	0
2017-Ko-21863	이사의 날! #stress #hope	0	1	0	1	0	0	1	0	0	0	0
2017-ko-30166	@lennyabrahamson #HeroTheGreyhound 사본을 보내 주시겠습니까? 전자 책 또는 실제 종이 중 하나! 소년과 그레이 하운드 # 살짜리 # 딸 # 딸	0	0	0	0	1	1	0	0	1	0	0
2017-ko-41006	#fredsirieix가 Peckham에 살고 있다는 사실을 부인할 수 있습니까? South London 자신의 #Love Guru (큰)	0	1	0	0	0	1	1	0	0	0	0
2017-ko-40602	@JonathanHatfull 나는 그것을 고대 할 것이다. 위스키 안경에 stetson-tilting과 rueful look을 많이 기대하고 있습니다.	0	0	0	0	1	0	0	0	0	0	0
2017-ko-30480	인류에는 정말 효과적인 무기가 하나 있는데, 그것은 웃음입니다. - Mark Twain	0	0	0	0	1	0	1	0	0	0	0
2017-Ko-11551	@MartinClouseau - 자선 단체의 최고 경영자로서 @eduardo_LACS가 긴장을 고조 시키려고하지 않을 것이라고 합리적으로 기대할 수 있습니다.	1	0	1	0	0	0	0	0	0	0	0
2017-ko-40887	@Beakmoo 흠 ... 당신은 요점을 가지고 있을지도 모른다. .. 나는 트위터가 둔한 got을 가지고 있다고 생각했다. 라미네이션	0	1	0	0	1	0	1	0	0	0	0
2017-Ko-21116	차 한잔하지 않고도 즐거운 하루를 시작할 수는 없습니다! \ n \ n #tea #day #goodday	0	0	0	0	1	1	0	0	0	0	0
2017-ko-20321	@datboyJuniorE 곧 사람이 체중을 잃어 버리기 시작하자. 그 공포	0	0	0	1	0	0	0	0	0	0	0
2017-ko-31292	@OtherkinOK @ ParadisoAdam 아주 좋은 쇼 녀석들! 이제 저는 당신을 지원했습니다. 10 월 30 일에 내 유치원에서 응원 해 주실 것을 기대합니다.	0	0	0	0	1	0	1	0	0	0	0
2017-ko-11293	@ Travelanswerman : B는 염분이 충분하다는 것을 확신합니다. # 화이어 # 번쩍 비치세요! # 짭짤한 삶을 # 오래도록 지키십시오. # 짭짤한 ... ...	0	1	0	0	1	0	1	0	0	0	0
2017-Ko-21132	훌륭한 시음회를 만들 때 아무 말도 표현할 수 없습니다! 😃👌🏻 # 허벌 라이프 영양 #tastesogood #nowords	0	0	0	0	1	0	1	0	0	0	0
2017-ko-22193	@GOtvNg CN은 좋은 리뷰를 고맙게 생각하는 것처럼 보입니다. 몇 년 전에 제 관심에 사과하지 않았습니다.	0	0	0	0	1	0	1	0	1	0	0
2017-ko-40108	와우 #Denver 주택 시장은 내 범위 내에서 살 수있는 곳을 # #FML	1	0	0	0	0	0	0	0	1	0	0
2017-Ko-11379	@ AdamRichards_10 나는 1 승 1 무 2 패 2-0 3-0 4-0 4-0, 그리고 1-0은 1-0이었습니다. 쉬운 것일까 요?	1	0	1	0	0	0	0	0	1	0	0
2017-Ko-10046	멕시코의 일부 여성들은 나를 밖으로 짜증나게합니다. 복지 & amp;를위한 빌어 먹을 아이들의 유치원생을 데려 와라. allllat smh.	1	0	1	0	0	0	0	0	0	0	0
2017-ko-22017	@iTriborg - 그를 강렬하게 느끼게하십시오. '벌금. 이제 날 죽일 ​​수있어. ' 그녀의 즐거움보다 절망 만이 드러난 헤스티아 (Hestia)는 -	1	0	1	0	0	0	0	0	1	0	0
2017-Ko-10288	그의 주먹을 쥐고 단백질 쉐이 커 걷고 그의 얼굴에 scowl 가진 남자를보고 luv. 나는 그의 거시기를 빨아 먹지 않는다.	1	0	1	0	0	0	0	0	0	0	0
2017-ko-30199	Bunk ur class B 적어도 한 번은 네 인생에서 시간을 보낸다. 나중에 좋은 표정으로 되돌아 가면 행복하지는 않지만 추억은 ~ APJ	0	0	0	0	1	0	1	0	0	0	0
2017-ko-40251	슬픔은 내가 비디오 게임에서 얼마나 나쁘게 지낼 수 있는지, 그리고 때가되면 행복하게 느껴질 수있는 방법을 일깨워줍니다. RIP # MGS3	0	0	0	0	0	0	0	0	1	0	0
2017-ko-40178	@WestHamUtd 오늘 밤 우리가 온라인으로 구입 한 좌석에 계절 티켓 소지자를 찾기 위해 열악한 서비스를 제공합니다. 멀리 떨어진 곳에 강제로 이동 #unhappy	1	0	0	0	0	0	0	0	1	0	0
2017-ko-20255	당신 아들은 악몽을 꾸고 있습니다 @VivaLaSergio	0	0	0	1	0	0	0	0	0	0	0
2017-ko-30678	@crumpledlinen 그는 짹짹	0	0	0	0	1	1	0	0	0	0	0
2017-Ko-10150	똑바로있는 사람들이 쿼드에서 놀고 있고 나는 # 모욕을 당했다.	1	0	1	0	0	0	0	1	1	0	0
2017-ko-40595	가을의 첫 번째 주말; 이 계절 목표에 징계를 유지할 수 있는지 봅시다. #fitness #running #sober #Mindset #firstfriday #family	0	0	0	0	1	0	1	0	0	0	0
2017-ko-30009	@IndyMN 나는 휴일이 더 이상 기운이 없어 질 것 같았고 그 다음에 만났습니다. #NiceBot	0	0	0	0	1	1	1	0	0	0	0
2017-Ko-11508	@brooklynbreeder \ n 나는 그의 분노에 대한 그들의 대답이 그들이 옳았다는 것을 믿을 수 없었다. 나는 그가 그 (것)들을 세탁 기술자에게 데려 가기를 바란다.	1	0	1	0	0	0	1	0	0	1	0
2017-ko-20395	. \ nMohammedSomaa01 정지에 대한 깊은 우려를 표합니다. 다시 활성화하십시오. 그는 T.roles @Support & nbsp;을 결코 위반하지 않았습니다. 1	0	1	1	0	0	0	0	0	1	0
2017-ko-40885	수업 중에 # 빠져 나오기는 쉽지만 잠자리에 들기는 쉽지 않습니다. # 잠시 # 잠시만 기다려주세요. # 인컴 니아 # 팀 폴로우 백 # 록크 다시 시도	0	0	1	0	0	0	0	1	0	0	0
2017-Ko-21551	# 모든 일을 뿌리 째 흘리지 마라.	0	1	0	0	1	0	1	0	0	0	0
2017-Ko-11002	@ ReadingFC @EFLCup - '스물 스 플렌 티'를 상기 시키십시오 # 복수!	1	0	1	0	0	0	0	0	0	0	0
2017-ko-41309	잘 위 경련은 그 회전 급강하 종류를 더 쉽게 만들지 않았다. 왜 내 몸은 소화 오트밀을 너무 싫어합니까? # 스컹크를 달기	0	0	1	0	0	0	0	0	1	0	0
2017-ko-11613	Janice Griffith의 스냅 스토리 😍😍😍	0	0	0	0	1	0	0	0	1	0	0
2017-Ko-21287	@britishairways는 도착시 보안 대기열 5 개를	0	0	0	0	0	0	0	0	0	0	0
2017-ko-20157	오전 5시 55 분이야. 나는 배고프지만 음식은 없다. #panic	1	0	0	1	0	0	0	0	1	0	0
2017-Ko-41365	나는 낭비하는 매일 같은 짐을 느낀다. 그러나 나는이 BC에서 벗어나는 법을 모른다. 나는 너무 낙담한다. 내가하고 싶은 것은 🙃	0	0	0	0	0	0	0	0	1	0	0
2017-ko-11294	@ PEDIMGHHMS3 겸상 적혈구 경우 오른쪽 태평양 표준시 배경. 또는 JIA 나 다른 사람의 벌침과 같은 물기에 대한 알레르기 반응 일 수 있습니다.	0	0	0	0	0	0	0	0	0	0	0
2017-ko-40336	네 손톱을 다 못쓰게하는 느낌	0	0	1	0	0	0	0	0	1	0	0
2017-ko-21834	@caseycdutch @m_rath 그것은 일부 폭동 자들이 테러주의를하고있는 것과 같습니다	1	1	1	1	0	0	0	0	1	0	0
2017-ko-11560	@ CBSBigBrother 그녀는 한심하다! 귀엽고 & 싫어하는 Nicole을 싫어함. 쇼메 & amp; 그녀는 하나를 얻을 수 없었다! #bitter # 회심 #BBMichelle 😖	1	0	1	0	0	0	0	0	0	0	0
2017-ko-30845	쾌활한 마음은 좋은 약이지만 깨진 영혼은 사람의 힘을 떨어 뜨린다. ' (잠언 17:22) #WednesdayWisdom	0	0	0	0	1	0	1	0	0	0	0
2017-Ko-21363	모든 관심사를 원할 때 #cantsleep	0	1	0	1	0	0	0	0	0	0	0
2017-KO-21491	#ArchangelSummit @ethgodin 누구나 용감 할 수 있지만 다른 사람들보다 5 분 더 오래 있어야합니다. #leadership #fear	0	0	0	1	0	0	1	0	0	0	0
2017-ko-31602	@NHLstoreNYC @TeamNA_WCH #NHLNYCSWEEPSTAKES 팀 북미 팀과 캐나다 팀 응원을 즐겁게 보면서!	0	0	0	0	1	0	0	0	0	0	0
2017-ko-22068	병아리가 너의 아내에 대해 잊어 버릴 것처럼 너의 좆을하려고 할 때. #terrible	1	0	1	0	0	0	0	0	1	0	0
2017-ko-20723	모든 사람들은 #terrible	1	0	1	1	0	0	0	0	0	0	0
2017-ko-20109	일어날 때 소셜 미디어를 스크롤하고 다른 아버님은 그의 자녀에게서 빼앗 깁니다. # 나이트 메어 # 매일 #KeithLamontScott	1	0	0	1	0	0	0	0	1	0	0
2017-Ko-11291	누군가 kik me @ montanashay_ \ n #kikme	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-10815	나는 그들이	0	1	0	0	0	0	1	0	0	0	0
2017-ko-30107	그건 그렇고, 오늘 네가 준 미소 짓고있어. \ n # you #me #smile	0	0	0	0	1	1	1	0	0	0	0
2017-ko-30986	#smile #instagramers : # Selfie # BestMeSelfie # Me # 스마일 # BestMeCameraIsGreat # EmojiGrid # LikeforLike # 친구 # 소녀 # 소년 # 문신 # 가족 # 6 팩 # G ...	0	0	0	0	1	1	1	0	0	0	0
2017-Ko-11425	세계는 자신이 경호원을 키우기 위해 부드럽고 취약하다고 평가 한 사람을 운전합니다. 격렬한 자기 방어 메커니즘을 활성화하십시오	1	1	0	0	0	0	0	0	0	0	0
2017-Ko-21887	@HillaryClinton 미국인을위한 HRC! 이제 세계가 그들의 나라를 구하기 위해 공포를 제거하는 것을 보았을 때, 당신은 DEMS를 꺼낼 것입니다.	0	1	0	0	1	0	1	0	0	0	0
2017-Ko-31123	@cedricyarbrough 우리는 당신을 사랑해! #hilarious 우리는 훨씬 더 많은 것을 기다리고 있습니다! #pilot의 #kudos @ Speechless_ABC # speechless	0	0	0	0	1	1	1	0	0	0	0
2017-ko-31402	Nawaz Sharif는 파키스탄이 테러와 희생양의 희생자라고 믿어 의심치 않습니다. Pak의 abt 개발 이야기. 그가 웃음을 어떻게 제어했는지는 믿기 어려운	0	0	1	1	0	0	0	0	0	0	0
2017-ko-30630	@ColMorrisDavis @ rolling_2 @realDonaldTrump @pbump 그는 비밀리에 사용하는 단어를 크게 들으려고 기뻐합니다.	0	0	0	0	1	0	0	0	0	0	0
2017-ko-41472	싱크대에있는 전화기를 일찍 떨어 뜨 렸습니다. 소리는 아니지만 다른 것들은 모두 작동합니다. 이어폰을 넣기 전까지는 음악이없는 생활을했습니다.	1	1	0	0	0	0	0	0	0	0	0
2017-En-31112	필요한 평정도 : 허브 + 나는 @weareTYPHOON 카일의 새로운 솔로 앨범에 대해 이야기 할 때, 나의 7 yo는 '@KyleClark'라고 말했습니까? 그녀는 ur 뉴스 쇼 # 9News @ 9NEWS LOLZ	0	0	0	0	1	1	1	0	0	0	0
2017-ko-31160	문자 그대로 sam이 행복하다고 느낍니다.	0	0	0	0	1	1	0	0	0	0	0
2017-Ko-41161	너 불행한거야?	0	0	0	0	0	0	0	0	1	0	0
2017-ko-11249	@ RuPulsDragRace #allstars \ n # RuPaul #revenge & nbsp;을 (를)보고 너무 흥분했습니다. 1	0	0	0	1	0	0	0	0	0	0
2017-ko-21330	@destaneex @ ProSyicateicate @EGX 그가 거기에있을 거라고 당황하지 마라	0	0	0	1	0	0	0	0	0	0	0
2017-ko-11674	@lmench 나는 그것에 의해 실제로 불쾌감을 느낀다. 그의식이로 인해 관상 동맥 질환으로 사망 한 사람이 가장 뚱뚱한 샌드위치 이름을 지었습니까?	1	0	1	0	0	0	0	0	0	0	0
2017-En-40070	@lebara - 영국에 도착했을 때 내가 할 수있는 최악의 결정. 쇼킹 서비스. 불충분 한 범위. #unhappy	1	0	1	1	0	0	0	0	1	0	0
2017-Ko-30527	간헐적으로 움직입니다 ^ %%% ncaa pittsburgh vs mississippi 반짝 반짝 빛나는 bbva 수준 peg varsity football telra scra ...	0	0	0	0	1	0	1	0	0	0	0
2017-ko-30237	Elinor, '그녀는 사소한 미소녀와 유행의 빛나는 쾌활함으로 모든 몸 전체에 거의 알려지지 않았습니다.	0	0	0	0	1	0	1	0	0	0	0
2017-Ko-21968	@indiamarshall_ 그게 좋습니다! 쉬운 일이 아닙니다! \ n & amp; 긴장이 아드레날린으로 바뀌면 놀랍습니다. \ n 전에 솔리스트로 콘서트를 했었습니까?	0	0	0	0	1	0	0	0	0	0	0
2017-ko-40649	애통하는자는 복이 있습니다. 그들은 위로받을 것입니다. \ n Mt 5 : 4	0	0	0	0	0	0	1	0	0	0	0
2017-KO-21007	오늘 성취해야 할 가장 중요한 것은 무엇입니까? #onlinemarketing #solopreneur #start up #success	0	0	0	0	1	0	1	0	0	0	0
2017-ko-22106	@SkeletonsLock '만나서 반가워요. 당신은 분명히 나를 안다. '그녀의 손을 흔들어 준다.	0	0	0	0	1	1	0	0	0	0	0
2017-Ko-30592	@GNRailUK 당신이 많이 떠날 때 길거리 파티가있을거야. 자발적인 기쁨. 광대.	0	0	1	0	1	0	1	0	0	0	0
2017-Ko-21090	@DemPhillyEagles @StonedPhillyFan @CraigfromCincy는 벤에 대한 수술 방법을 비교하지 않습니다. 전체 DL을 떨쳐 버리고 # 7	1	0	1	0	0	0	0	0	0	0	0
2017-ko-21823	# 아프가니스탄 사루 덴마크 (Sarwar Danish) 부통령이 UNGA 주소에서 테러주의를 육성하기 위해 # 파키스탄을 슬램합니다. \ n @ UN #USA	1	0	1	0	0	0	0	0	0	0	0
2017-ko-30311	@evanhufferd의 #lively #musically & nbsp;로이 놀라운 live.ly 방송을 시청하십시오. 0	0	0	0	1	1	1	0	0	0	0
2017-Ko-10870	미안 나는 내일 내가 캠에 언제있을 것인지 전혀 모른다. 그러나 당신을 게시하게 해 둘 것이다. #fuming	1	0	1	0	0	0	0	0	0	0	0
2017-ko-30481	@IndieWire @cinemaeyehonors #WaltzWithBashir는 대단 했어요. 제 생각에 # 레바논 전쟁에 대한 #documentary보다 #화된 영화가 더 많을 것 같아요.	0	0	0	0	1	0	0	0	0	0	0
2017-ko-21338	@mar_de_palabras하지만 나는 우리가 약간의 광기를 경험할 필요가 있다고 생각한다. 절망. 이것은 우리를 인간으로 만드는 것입니다.	0	0	0	0	0	0	1	0	0	0	0
2017-ko-30913	해설없이 축구 시합을 보면서 나는 기뻐하는 도시의 경기를 보았습니다.	0	0	0	0	1	0	0	0	0	0	0
2017-ko-30905	@ 엘라 노바의 탄산수는 당신의 삶을 반짝입니다.	0	0	0	0	1	0	1	0	0	0	0
2017-ko-20003	나는 익사하고있는 것처럼 느껴진다. #depression #falure #worthless	0	0	0	0	0	0	0	1	1	0	0
2017-ko-22031	😭 # 나이트 메어가 나를 깨웠다.	1	0	1	1	0	0	0	0	1	0	0
2017-Ko-40009	너무 어둡고 추한 atm을 느껴보십시오	1	0	0	0	0	0	0	0	1	0	0
2017-Ko-41467	@charles_gaba 아니요, 저는 아마 당신이 얼마나 사실인지 알 수있는 가능성이 가장 높습니다. #sadly	0	0	0	0	0	0	0	1	1	0	0
2017-Ko-20318	심야 # 생각. 느낌.	0	1	1	1	0	0	0	0	0	0	0
2017-Ko-21181	@AlaskaGurus @adventuretweets 동의했습니다! 아름답고 강력한 동물을 만날 수있는 두려움.	0	0	0	0	1	0	0	0	0	0	1
2017-ko-20757	#goksfillyourhouseforfree를 다시 제목 표시해야합니다. 오래된 휴지통을 다시 칠한 채로 집을 채우십시오. #junk #trash	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-10194	@ GrxjicTank 왜 그래! 왜 미국인들을 화나게 했습니까?	1	1	1	0	0	0	0	0	1	0	0
2017-Ko-22224	오늘 아프가니스탄은 테러가 계획되는 곳을 알려줍니다. # UNGA	1	0	0	1	0	0	0	0	0	0	0
2017-Ko-11648	두 번 보는 것은 너무 피곤하지만 밤에는 항상 내 전화에서 내려 오는 것을 원망합니다.	1	0	1	0	0	0	0	0	1	0	0
2017-ko-40917	캔디스의 삐죽이 누군가를 시선을 사로 잡을거야! #GBBO	1	0	1	1	0	0	0	0	0	0	0
2017-ko-20486	맨유는 무시 무시한 are이었습니다.	1	0	1	1	0	0	0	0	1	0	0
2017-ko-20132	@rsdeepsea @BreitbartNews 3 명이 300 만 명에 살고 있다면 - 3 명이 넘는 전국을 황폐하게 할 것입니까? #fear	0	0	1	1	0	0	0	0	0	0	0
2017-ko-40284	너는 너의 냉담한	1	0	0	0	0	0	0	1	1	0	0
2017-Ko-10027	피의 주차권 😒💸 #fuming	1	0	1	0	0	0	0	0	0	0	0
2017-ko-20803	라디오는 레이디 가가가 나라에 간다고 말했습니다. 비틀즈가 마지막 앨범 인 오페라를하기로 결정한 것과 같습니다. #awful	1	0	1	1	0	0	0	0	0	0	0
2017-ko-40768	좋은, 좋은 선수 Balotelli를 다시 보니 반가워요. 그냥 길을 잃어 버렸어요!	0	0	0	0	1	1	0	0	0	0	0
2017-KO-21109	이것은 대단한 대학교입니다. 독특한 대학교입니다. 애 쓰바 스카 대학은 제 머리 & amp; 내 마음의 한 부분 'Peter MacKinnon	0	0	0	0	1	1	1	0	0	0	1
2017-ko-20663	나는 지난 주 그것에 대해 이야기하고있었습니다. 외모 (예 : 두려움을 자물쇠로 채우는 것)가 당신이 일해야하는 능력에 어떤 영향을 줍니까?	0	1	1	0	0	0	0	1	1	0	0
2017-Ko-10573	@TDsNation 올해의 부러진 사제가 얼마나 비참한가	0	0	1	0	0	0	0	1	0	0	0
2017-KO-20125	전쟁의 초점은 테러주의에 있으며 #UN은 폭력적인 극단주의를 다루어야합니다.	0	0	0	1	0	0	1	0	0	0	0
2017-ko-40940	@ 보쿠 노지오와 그의 엄마는 토니 소프라노 엄마보다 나빴어 # 와우 # 슬픈 # 역사 # 주인	0	0	1	0	0	0	0	0	1	0	0
2017-ko-40747	@ Damn_It_Dillon @ SamUndomiel 물론! 이것은 행복한 헨타이지만 슬프거나 우울한 것은 아닙니다.	0	0	0	0	1	0	1	0	0	0	0
2017-ko-30651	@eachus 그는 적어도 토론 할 의향이있다. 때때로 가벼운 경솔함이나 창의적인 BS-ing으로 모욕을 가볍게합니다.	0	0	0	0	0	0	1	1	0	0	0
2017-ko-20426	@myaeggs 나는 그녀의 모습을 더 잘 볼 수 없다. 나는 너무 시끄 럽기 때문에 눈을 마주 치지 못한다.;	0	0	0	1	0	0	0	1	1	0	0
